geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
27197,-22.51476913,-44.00769904,pinheiral,RJ
27210,-22.48908748,-44.07146692,volta redonda,RJ
27211,-22.48670153,-44.07822011,volta redonda,RJ
27212,-22.49803741,-44.07440353,volta redonda,RJ
27213,-22.5056949,-44.08955631,volta redonda,RJ
27214,-22.49228809,-44.07292277,volta redonda,RJ
27215,-22.50538843,-44.09431,volta redonda,RJ
27220,-22.48251927,-44.06163373,volta redonda,RJ
27230,-22.48604289,-44.05532039,volta redonda,RJ
27240,-22.49763677,-44.04926299,volta redonda,RJ
27250,-22.50737241,-44.07106459,volta redonda,RJ
27251,-22.51150638,-44.08098387,volta redonda,RJ
27253,-22.51455022,-44.09082676,volta redonda,RJ
27255,-22.51925511,-44.09820119,volta redonda,RJ
27256,-22.52564392,-44.09188986,volta redonda,RJ
27257,-22.54110883,-44.0813327,volta redonda,RJ
27258,-22.53856326,-44.07301953,volta redonda,RJ
27259,-22.53957774,-44.07047839,volta redonda,RJ
27260,-22.51852895,-44.10430085,volta redonda,RJ
27261,-22.52470936,-44.10192648,volta redonda,RJ
27262,-22.52167315,-44.1126954,volta redonda,RJ
27263,-22.52366947,-44.11869585,volta redonda,RJ
27264,-22.53107498,-44.12046445,volta redonda,RJ
27265,-22.5269066,-44.12793235,volta redonda,RJ
27267,-22.53258039,-44.12999775,volta redonda,RJ
27273,-22.51876217,-44.13701874,volta redonda,RJ
27274,-22.5092873,-44.12906597,volta redonda,RJ
27275,-22.50213281,-44.11647295,volta redonda,RJ
27276,-22.49479577,-44.13648862,volta redonda,RJ
27277,-22.4984188,-44.12527159,volta redonda,RJ
27278,-22.48983465,-44.11739262,volta redonda,RJ
27279,-22.48912873,-44.11250371,volta redonda,RJ
27280,-22.48990491,-44.10907096,volta redonda,RJ
27281,-22.49940946,-44.10436269,volta redonda,RJ
27283,-22.49809941,-44.09479154,volta redonda,RJ
27285,-22.49394657,-44.09001899,volta redonda,RJ
27286,-22.47583978,-44.06464515,volta redonda,RJ
27288,-22.46532861,-44.09681477,volta redonda,RJ
27310,-22.54259988,-44.17329307,barra mansa,RJ
27313,-22.51801139,-44.19693509,barra mansa,RJ
27320,-22.50987184,-44.19476477,barra mansa,RJ
27321,-22.52373678,-44.18587636,barra mansa,RJ
27322,-22.40829,-44.14132752,barra mansa,RJ
27323,-22.53793738,-44.16842191,barra mansa,RJ
27325,-22.53372763,-44.15250467,barra mansa,RJ
27330,-22.54752368,-44.16925747,barra mansa,RJ
27331,-22.55483538,-44.151121,barra mansa,RJ
27332,-22.54912575,-44.13411838,barra mansa,RJ
27333,-22.54238393,-44.12513364,barra mansa,RJ
27335,-22.54421223,-44.1150163,barra mansa,RJ
27336,-22.55394778,-44.11874961,barra mansa,RJ
27337,-22.55841082,-44.17065755,barra mansa,RJ
27338,-22.56657486,-44.16298162,barra mansa,RJ
27340,-22.57895458,-44.17540328,barra mansa,RJ
27343,-22.56347832,-44.17305212,barra mansa,RJ
27345,-22.54506811,-44.17532045,barra mansa,RJ
27347,-22.55245231,-44.1811863,barra mansa,RJ
27350,-22.53796151,-44.18620977,barra mansa,RJ
27351,-22.53278,-44.20283854,barra mansa,RJ
27353,-22.54007245,-44.22768209,barra mansa,RJ
27360,-22.57715764,-44.21698405,barra mansa,RJ
27365,-22.4519805,-44.306208,barra mansa,RJ
27410,-22.41354452,-44.25979553,quatis,RJ
27420,-22.41208227,-44.26478508,quatis,RJ
27430,-22.40451585,-44.25423778,quatis,RJ
27460,-22.72544902,-44.13443572,rio claro,RJ
27465,-22.66127695,-44.10248308,getulândia,RJ
27470,-22.69585503,-44.00307276,passa tres,RJ
27475,-22.83116273,-44.1967564,lidice,RJ
27510,-22.46573069,-44.45678278,resende,RJ
27511,-22.46874887,-44.45044053,resende,RJ
27512,-22.47437506,-44.43696101,resende,RJ
27513,-22.48071655,-44.4481911,resende,RJ
27514,-22.47418629,-44.45216339,resende,RJ
27515,-22.47426233,-44.45639075,resende,RJ
27516,-22.47862255,-44.45987341,resende,RJ
27520,-22.47216157,-44.46028642,resende,RJ
27521,-22.47255967,-44.46706916,resende,RJ
27522,-22.47597326,-44.47096579,resende,RJ
27523,-22.48759421,-44.47683608,resende,RJ
27524,-22.47731022,-44.48629456,resende,RJ
27525,-22.47994943,-44.49651371,resende,RJ
27532,-22.46059781,-44.4794677,resende,RJ
27533,-22.45818582,-44.45489902,resende,RJ
27534,-22.45467036,-44.44316329,resende,RJ
27535,-22.45605539,-44.43784762,resende,RJ
27536,-22.45660564,-44.43157323,resende,RJ
27537,-22.4507461,-44.39539063,resende,RJ
27540,-22.46003998,-44.409273,resende,RJ
27541,-22.46406015,-44.43792726,resende,RJ
27542,-22.46398669,-44.44887317,resende,RJ
27553,-22.33391584,-44.52765052,visconde de maua,RJ
27555,-22.50126,-44.6676705,engenheiro passos,RJ
27570,-22.423482,-44.30673502,porto real,RJ
27580,-22.49016442,-44.56296198,itatiaia,RJ
27598,-22.44156009,-44.52868256,penedo,RJ
27600,-22.24402176,-43.70483808,valenca,RJ
27640,-22.34430305,-43.68004723,barao de juparana,RJ
27650,-22.16358006,-43.7671431,parapeuna,RJ
27655,-22.28682849,-43.91990205,conservatoria,RJ
27657,-22.22930582,-44.06723688,santa isabel do rio preto,RJ
27660,-22.16798133,-43.58219633,rio das flores,RJ
27665,-22.21024298,-43.62400443,taboas,RJ
27690,-22.08548025,-43.55957479,manuel duarte,RJ
27700,-22.40891095,-43.66414918,vassouras,RJ
27770,-22.23896158,-43.42379831,andrade pinto,RJ
27900,-22.38313164,-41.77840759,macae,RJ
27910,-22.37392011,-41.77972883,macae,RJ
27913,-22.38040395,-41.77369537,macae,RJ
27915,-22.38628524,-41.77599105,macae,RJ
27916,-22.38172746,-41.7781167,macae,RJ
27920,-22.40635446,-41.80315405,macae,RJ
27923,-22.39201824,-41.78013377,macae,RJ
27925,-22.40738543,-41.83962087,macae,RJ
27930,-22.40251418,-41.81479351,macae,RJ
27933,-22.39984699,-41.80171345,macae,RJ
27935,-22.39126371,-41.79169018,macae,RJ
27936,-22.38407438,-41.78916,macae,RJ
27937,-22.39543463,-41.79411968,macae,RJ
27940,-22.38914767,-41.78608336,macae,RJ
27943,-22.37830671,-41.78491634,macae,RJ
27944,-22.379706,-41.7975705,macae,RJ
27945,-22.37280996,-41.79531175,macae,RJ
27946,-22.36805868,-41.79228528,macae,RJ
27947,-22.36271607,-41.79772018,macae,RJ
27948,-22.34244133,-41.8791671,macae,RJ
27950,-22.34343848,-41.75977156,macae,RJ
27953,-22.33847038,-41.7554358,macae,RJ
27955,-22.33448432,-41.75297494,macae,RJ
27960,-22.351959,-41.77728225,macae,RJ
27961,-22.36014478,-41.77334895,macae,RJ
27963,-22.338693,-41.75556509,macae,RJ
27964,-22.329711,-41.751315,macae,RJ
27965,-22.32618517,-41.72667038,macae,RJ
27966,-22.31298125,-41.72221641,macae,RJ
27970,-22.30725743,-41.71612271,macae,RJ
27971,-22.32726485,-41.74124458,macae,RJ
27972,-22.32810184,-41.76439362,macae,RJ
27973,-22.35925917,-41.77128162,macae,RJ
27975,-22.3598975,-41.77403369,macae,RJ
27979,-22.25472268,-41.79267234,macae,RJ
27985,-22.23505726,-42.05348349,glicerio,RJ
27987,-22.51970888,-43.99952567,frade,RJ
27995,-22.27061729,-42.15886152,sana,RJ
27998,-22.18861267,-41.66301697,carapebus,RJ
28010,-21.76110035,-41.32335821,campos dos goytacazes,RJ
28013,-21.76282943,-41.31060503,campos dos goytacazes,RJ
28015,-21.76772577,-41.30587161,campos dos goytacazes,RJ
28016,-21.76536437,-41.28309241,campos dos goytacazes,RJ
28020,-21.77898754,-41.29584877,campos dos goytacazes,RJ
28021,-21.79302734,-41.28905684,campos dos goytacazes,RJ
28022,-21.80396119,-41.30163375,campos dos goytacazes,RJ
28024,-21.77691201,-41.3153857,campos dos goytacazes,RJ
28025,-21.78575393,-41.32669484,campos dos goytacazes,RJ
28026,-21.77999659,-41.32725805,campos dos goytacazes,RJ
28027,-21.77349933,-41.32261578,campos dos goytacazes,RJ
28030,-21.76169216,-41.3394066,campos dos goytacazes,RJ
28035,-21.75611285,-41.33197987,campos dos goytacazes,RJ
28040,-21.83038843,-41.34629895,campos dos goytacazes,RJ
28050,-21.71259446,-41.27894372,campos dos goytacazes,RJ
28051,-21.75028845,-41.34085275,campos dos goytacazes,RJ
28053,-21.74623111,-41.35083292,campos dos goytacazes,RJ
28055,-21.74284473,-41.35766695,campos dos goytacazes,RJ
28057,-21.74407632,-41.3495816,campos dos goytacazes,RJ
28060,-21.72967553,-41.32925655,campos dos goytacazes,RJ
28070,-21.72120569,-41.32408066,campos dos goytacazes,RJ
28073,-21.71767476,-41.31592535,campos dos goytacazes,RJ
28080,-21.74526699,-41.31918962,campos dos goytacazes,RJ
28083,-21.73316825,-41.31625826,campos dos goytacazes,RJ
28085,-21.72543867,-41.30773555,campos dos goytacazes,RJ
28090,-21.71646379,-41.30312171,campos dos goytacazes,RJ
28093,-21.69728286,-41.30833206,campos dos goytacazes,RJ
28095,-21.74107222,-41.35544543,campos dos goytacazes,RJ
28110,-21.83110476,-41.27395739,goitacazes,RJ
28140,-23.62709966,-46.70118026,santo amaro de campos,RJ
28143,-21.84251258,-41.25341551,campos dos goytacazes,RJ
28145,-22.21457099,-47.1777195,sao sebastiao de campos,RJ
28148,-22.90346032,-43.78766406,tocos,RJ
28155,-21.75593552,-43.37912434,santa maria,RJ
28165,-23.92966935,-49.25229141,vila nova de campos,RJ
28175,-22.34553625,-42.46318731,campos dos goytacazes,RJ
28178,-21.37528,-41.34667,morro do coco,RJ
28180,-21.4896058,-41.61635081,cardoso moreira,RJ
28200,-21.63953745,-41.0452035,sao joao da barra,RJ
28220,-21.72842585,-41.18352754,barcelos,RJ
28230,-21.49022,-41.1032784,sao francisco de itabapoana,RJ
28250,-21.42385347,-41.69236535,italva,RJ
28300,-21.203091,-41.89141172,itaperuna,RJ
28330,-21.17832818,-42.0029057,retiro do muriae,RJ
28333,-21.09794983,-42.11280992,raposo,RJ
28340,-21.20794912,-41.88977443,boa ventura,RJ
28348,-21.17915244,-42.10469688,comendador venancio,RJ
28350,-21.20942271,-42.11854223,laje do muriae,RJ
28360,-21.13614719,-41.67798264,bom jesus do itabapoana,RJ
28368,-21.01608699,-41.71691389,calheiros,RJ
28372,-21.21608105,-41.58997244,carabucu,RJ
28375,-20.92912801,-41.86681247,varre-sai,RJ
28380,-21.04433757,-41.97374318,natividade,RJ
28390,-20.96745817,-42.04251217,porciuncula,RJ
28396,-20.92985758,-41.95582648,purilandia,RJ
28398,-20.82166841,-41.90803289,santa clara,RJ
28400,-21.64714184,-41.74860286,sao fidelis,RJ
28405,-21.64161428,-41.73797143,ipuca,RJ
28415,-21.59017961,-41.84190659,pureza,RJ
28420,-21.67758846,-41.88789198,colônia,RJ
28425,-21.71472,-41.925,cambiasca,RJ
28430,-21.5747775,-41.91224652,cambuci,RJ
28435,-21.6256455,-41.98519584,tres irmaos,RJ
28450,-21.41479027,-44.43441862,sao joao do paraiso,RJ
28455,-21.35889456,-41.93939671,sao jose de uba,RJ
28460,-21.4117652,-42.19823123,miracema,RJ
28463,-21.42991817,-42.10109097,paraiso do tobias,RJ
28470,-21.53928413,-42.18554742,santo antonio de padua,RJ
28490,-21.46635439,-42.03710316,monte alegre,RJ
28495,-21.62507901,-42.10392484,aperibe,RJ
28500,-21.98346319,-42.36237537,cantagalo,RJ
28510,-21.87917,-42.45639,santa rita da floresta,RJ
28525,-21.84685464,-42.26862716,boa sorte,RJ
28540,-22.02780649,-42.3657248,cordeiro,RJ
28545,-21.98342615,-42.25191375,macuco,RJ
28550,-21.95557809,-42.13497863,sao sebastiao do alto,RJ
28555,-22.34576697,-41.75767926,valao do barro,RJ
28557,-22.80801271,-43.01841453,ipituna,RJ
28570,-21.67181484,-42.07760015,itaocara,RJ
28580,-22.68421518,-43.57681084,laranjais,RJ
28595,-21.63527988,-41.99317599,portela,RJ
28605,-22.27253137,-42.53044579,nova friburgo,RJ
28610,-22.28165,-42.53188506,nova friburgo,RJ
28611,-22.28532193,-42.52539258,nova friburgo,RJ
28613,-22.28894612,-42.53129847,nova friburgo,RJ
28614,-22.29337743,-42.52384432,nova friburgo,RJ
28615,-22.31240501,-42.52223405,nova friburgo,RJ
28616,-22.31669987,-42.49411709,nova friburgo,RJ
28620,-22.30858371,-42.54099029,nova friburgo,RJ
28621,-22.3235808,-42.54784445,nova friburgo,RJ
28623,-22.30262087,-42.53750425,nova friburgo,RJ
28625,-22.2835805,-42.53537225,nova friburgo,RJ
28630,-22.24809061,-42.53634312,nova friburgo,RJ
28633,-22.23529827,-42.52693194,nova friburgo,RJ
28634,-22.2143081,-42.51498548,nova friburgo,RJ
28635,-22.23610903,-42.51916793,nova friburgo,RJ
28637,-22.05043282,-42.67469969,sumidouro,RJ
28640,-21.93386123,-42.60785675,carmo,RJ
28644,-21.82489588,-42.54869285,porto velho do cunha,RJ
28650,-22.05233497,-42.52065151,duas barras,RJ
28660,-22.15647675,-42.41863432,bom jardim,RJ
28662,-22.17455822,-42.47257654,banquete,RJ
28664,-22.205,-42.39806,sao jose do ribeirao,RJ
28680,-22.46618177,-42.65473934,cachoeiras de macacu,RJ
28685,-22.5612604,-42.69006038,japuiba,RJ
28695,-22.59951082,-42.74102651,papucaia,RJ
28735,-22.10871362,-41.46946534,quissama,RJ
28740,-22.0846005,-41.867798,conceicao de macabu,RJ
28750,-22.06494301,-42.06160316,trajano de moraes,RJ
28755,-22.07028446,-42.16001923,visconde de imbe,RJ
28770,-21.95947025,-42.0088851,santa maria madalena,RJ
28779,-21.95588,-42.00791,santa maria madalena,RJ
28800,-22.71104563,-42.62882877,rio bonito,RJ
28810,-22.75679905,-42.530175,boa esperanca,RJ
28820,-22.64802385,-42.39838906,silva jardim,RJ
28860,-22.48492526,-42.20044489,casimiro de abreu,RJ
28880,-22.57649369,-41.98790658,barra de sao joao,RJ
28890,-22.53886416,-41.97501205,rio das ostras,RJ
28891,-22.53249512,-41.98395501,rio das ostras,RJ
28892,-22.42758349,-42.00669354,rio das ostras,RJ
28893,-22.52456378,-41.94433815,rio das ostras,RJ
28894,-22.51314692,-41.94812429,rio das ostras,RJ
28895,-22.50991545,-41.92360234,rio das ostras,RJ
28896,-22.50762273,-41.93111846,rio das ostras,RJ
28897,-22.493925,-41.91441805,rio das ostras,RJ
28898,-22.44903827,-41.87613641,rio das ostras,RJ
28899,-22.48532287,-41.91390173,rio das ostras,RJ
28900,-22.69457289,-42.00909346,cabo frio,RJ
28905,-22.88184854,-42.02432487,cabo frio,RJ
28906,-22.87807476,-42.00937657,cabo frio,RJ
28907,-22.88201076,-42.02022094,cabo frio,RJ
28908,-22.8938042,-42.03376,cabo frio,RJ
28909,-22.89503048,-42.04519289,cabo frio,RJ
28910,-22.88639233,-42.03783397,cabo frio,RJ
28911,-22.87895482,-42.04553692,cabo frio,RJ
28912,-22.87714859,-42.0481593,cabo frio,RJ
28913,-22.8841335,-42.04332669,cabo frio,RJ
28915,-22.87625692,-42.02873563,cabo frio,RJ
28920,-22.8398653,-42.02555732,cabo frio,RJ
28921,-22.83471107,-42.00354292,cabo frio,RJ
28922,-22.86308888,-42.00691512,cabo frio,RJ
28923,-22.85692415,-41.99154458,cabo frio,RJ
28924,-22.86279404,-42.00221303,cabo frio,RJ
28925,-22.61087651,-42.00315425,cabo frio,RJ
28926,-22.62884697,-42.00429849,cabo frio,RJ
28927,-22.62819788,-42.00687674,cabo frio,RJ
28928,-22.63892572,-42.00599522,cabo frio,RJ
28929,-22.76591062,-42.00933942,cabo frio,RJ
28930,-22.96760968,-42.0274215,arraial do cabo,RJ
28940,-22.84680257,-42.10192386,sao pedro da aldeia,RJ
28941,-22.83224151,-42.09954018,sao pedro da aldeia,RJ
28942,-22.84482254,-42.06433606,sao pedro da aldeia,RJ
28943,-22.85451142,-42.05828353,sao pedro da aldeia,RJ
28944,-22.83193,-42.10429,sao pedro da aldeia,RJ
28945,-19.94334269,-43.93585476,sao pedro da aldeia,RJ
28948,-22.8201211,-42.10869486,sao pedro da aldeia,RJ
28949,-22.83742787,-42.14638169,sao pedro da aldeia,RJ
28950,-22.7683652,-41.9039568,armacao dos buzios,RJ
28960,-22.83853406,-42.22593221,iguaba grande,RJ
28970,-22.86981575,-42.32982388,araruama,RJ
28980,-22.72529138,-42.25893458,sao vicente de paula,RJ
28990,-22.9301771,-42.497004,saquarema,RJ
28991,-22.91096253,-42.47527718,saquarema,RJ
28992,-22.90168398,-42.41074238,saquarema,RJ
28993,-22.89410886,-42.46821824,bacaxa,RJ
28994,-22.89476748,-42.46892626,saquarema,RJ
28995,-22.88289029,-42.46942989,saquarema,RJ
28997,-22.86218221,-42.60022427,saquarema,RJ
28998,-22.86623638,-42.59602103,saquarema,RJ
28999,-22.92682439,-42.6010041,saquarema,RJ
29001,-20.32180709,-40.3386115,vitoria,ES
29010,-20.32022616,-40.33204095,vitoria,ES
29014,-20.31870096,-40.33056169,vitoria,ES
29015,-20.31807115,-40.33732889,vitoria,ES
29016,-20.31874168,-40.33546333,vitoria,ES
29017,-20.31751412,-40.32421484,vitoria,ES
29018,-20.31909192,-40.34221832,vitoria,ES
29020,-20.32245459,-40.34920061,vitoria,ES
29023,-20.29717414,-40.34697269,vitoria,ES
29024,-20.29174365,-40.34451253,vitoria,ES
29025,-20.31612367,-40.3526881,vitoria,ES
29026,-20.31055068,-40.35198407,vitoria,ES
29027,-20.30594886,-40.34887397,vitoria,ES
29030,-20.28236806,-40.33600968,vitoria,ES
29031,-20.28164985,-40.33064928,vitoria,ES
29032,-20.27612263,-40.32674531,vitoria,ES
29033,-20.28195128,-40.33311075,vitoria,ES
29040,-20.30981972,-40.32035796,vitoria,ES
29041,-20.3112931,-40.32166557,vitoria,ES
29042,-20.30643856,-40.31816447,vitoria,ES
29043,-20.2954933,-40.32078525,vitoria,ES
29045,-20.29203889,-40.30602124,vitoria,ES
29046,-20.29072181,-40.30993178,vitoria,ES
29047,-20.29830318,-40.30936203,vitoria,ES
29048,-20.29092417,-40.31579118,vitoria,ES
29050,-20.3147007,-40.29568119,vitoria,ES
29051,-20.3138056,-40.31968663,vitoria,ES
29052,-20.31320605,-40.29933502,vitoria,ES
29053,-20.31309402,-40.31442633,vitoria,ES
29055,-20.299481,-40.29527931,vitoria,ES
29056,-20.30505398,-40.29935448,vitoria,ES
29057,-20.29414247,-40.29759682,vitoria,ES
29060,-20.28460301,-40.29512303,vitoria,ES
29062,-20.2727611,-40.296447,vitoria,ES
29065,-20.27807064,-40.29273724,vitoria,ES
29066,-20.27500486,-40.28553588,vitoria,ES
29070,-20.26416982,-40.29648609,vitoria,ES
29072,-20.25924332,-40.29465791,vitoria,ES
29075,-20.26868093,-40.29992679,vitoria,ES
29090,-20.26023129,-40.2682542,vitoria,ES
29092,-20.24795807,-40.27154274,vitoria,ES
29100,-20.33567034,-40.29349497,vila velha,ES
29101,-20.34246751,-40.28566822,vila velha,ES
29102,-20.37407268,-40.30532998,vila velha,ES
29103,-20.38435645,-40.32265011,vila velha,ES
29104,-20.36767933,-40.31638272,vila velha,ES
29105,-20.36308111,-40.31283379,vila velha,ES
29106,-20.34748227,-40.304814,vila velha,ES
29107,-20.34799881,-40.29725861,vila velha,ES
29108,-20.35001221,-40.31346089,vila velha,ES
29109,-20.35571108,-40.31707037,vila velha,ES
29110,-20.35189666,-40.32115678,vila velha,ES
29111,-20.35275295,-40.35384665,vila velha,ES
29112,-20.36093267,-40.35516104,vila velha,ES
29113,-20.37222634,-40.35190781,vila velha,ES
29114,-20.33139024,-40.3502568,vila velha,ES
29115,-20.33412637,-40.33187665,vila velha,ES
29116,-20.33941633,-40.33840724,vila velha,ES
29117,-20.34383784,-40.34742194,vila velha,ES
29118,-20.34837322,-40.33844037,vila velha,ES
29119,-20.34505493,-40.32290936,vila velha,ES
29120,-20.34230312,-40.3178291,vila velha,ES
29121,-20.33677208,-40.31570544,vila velha,ES
29122,-20.33664186,-40.30824293,vila velha,ES
29124,-20.43897907,-40.34179904,vila velha,ES
29125,-20.42490544,-40.32642827,vila velha,ES
29126,-20.41764184,-40.33693106,vila velha,ES
29127,-20.44419177,-40.35286598,vila velha,ES
29128,-20.508606,-40.37529946,vila velha,ES
29129,-20.50799734,-40.36038314,vila velha,ES
29130,-20.39072001,-40.49651578,viana,ES
29131,-20.42103555,-40.46039308,viana,ES
29132,-20.38986777,-40.47277828,viana,ES
29134,-20.35587314,-40.43080339,viana,ES
29135,-20.3474857,-40.4244652,viana,ES
29136,-20.36201249,-40.41468464,viana,ES
29137,-20.3676458,-40.42159105,viana,ES
29138,-20.37032901,-40.41793552,viana,ES
29140,-20.33503005,-40.36425047,cariacica,ES
29141,-20.35150121,-40.36810938,cariacica,ES
29142,-20.36198906,-40.37307291,cariacica,ES
29143,-20.35144112,-40.38449739,cariacica,ES
29144,-20.34789924,-40.39601827,cariacica,ES
29145,-20.3463612,-40.3940334,cariacica,ES
29146,-20.34056097,-40.38562369,cariacica,ES
29147,-20.33338222,-40.38928667,cariacica,ES
29148,-20.33674858,-40.39887648,cariacica,ES
29149,-20.32661664,-40.39140653,cariacica,ES
29150,-20.32465564,-40.377247,cariacica,ES
29151,-20.32859855,-40.36932462,cariacica,ES
29152,-20.32268529,-40.36849421,cariacica,ES
29153,-20.30512362,-40.3694785,cariacica,ES
29154,-20.30918473,-40.3915519,cariacica,ES
29155,-20.2921065,-40.37742103,cariacica,ES
29156,-20.27110455,-40.4152324,cariacica,ES
29157,-20.25709356,-40.38368512,cariacica,ES
29158,-20.32689448,-40.42301229,cariacica,ES
29160,-20.23750662,-40.27106779,serra,ES
29161,-20.23408822,-40.28065744,serra,ES
29162,-20.19842102,-40.27226271,serra,ES
29163,-20.218968,-40.2423905,serra,ES
29164,-20.21372452,-40.24370963,serra,ES
29165,-20.19817359,-40.25812157,serra,ES
29166,-20.1927057,-40.23362119,serra,ES
29167,-20.18978948,-40.26236117,serra,ES
29168,-20.15594039,-40.24859723,serra,ES
29169,-20.14767994,-40.2636064,serra,ES
29170,-20.1544496,-40.26902634,serra,ES
29171,-20.13772518,-40.24581185,serra,ES
29172,-20.17327458,-40.20293873,serra,ES
29173,-20.16714163,-40.19505462,serra,ES
29174,-20.06421048,-40.18297373,serra,ES
29175,-20.1379005,-40.18867516,serra,ES
29176,-20.13160769,-40.30327548,serra,ES
29177,-20.12205692,-40.3140138,serra,ES
29178,-20.1307489,-40.29002554,serra,ES
29179,-20.11736507,-40.2930984,serra,ES
29180,-20.09623791,-40.34176046,serra,ES
29182,-20.05560417,-40.19728395,serra,ES
29185,-19.93416387,-40.40576553,fundao,ES
29187,-20.04063143,-40.18926089,praia grande,ES
29190,-19.82163865,-40.27287428,aracruz,ES
29192,-19.83253307,-40.26701486,aracruz,ES
29193,-19.82881997,-40.27821449,aracruz,ES
29194,-19.8166126,-40.2777039,aracruz,ES
29195,-19.93010951,-40.15365065,coqueiral,ES
29197,-19.82708786,-40.06430785,aracruz,ES
29198,-19.89344608,-40.09723425,aracruz,ES
29199,-19.931234,-40.14185499,aracruz,ES
29200,-20.67253111,-40.50012332,guarapari,ES
29201,-20.67872304,-40.50673564,guarapari,ES
29202,-20.67137964,-40.51664895,guarapari,ES
29203,-20.67649486,-40.51987918,guarapari,ES
29206,-20.72352785,-40.52565719,guarapari,ES
29208,-20.67410973,-40.51168033,guarapari,ES
29209,-20.73131236,-40.55274901,guarapari,ES
29210,-20.66429116,-40.5064161,guarapari,ES
29211,-20.64165789,-40.51330374,guarapari,ES
29212,-20.63927615,-40.51715879,guarapari,ES
29213,-20.64412945,-40.5114827,guarapari,ES
29214,-20.650284,-40.5047004,guarapari,ES
29215,-20.66115628,-40.49941656,guarapari,ES
29216,-20.65214954,-40.48711983,guarapari,ES
29217,-20.64231986,-40.48031543,guarapari,ES
29220,-20.62442622,-40.47441256,guarapari,ES
29221,-20.61788769,-40.45641758,guarapari,ES
29222,-20.6424188,-40.5000674,guarapari,ES
29227,-20.64808371,-40.4908018,guarapari,ES
29230,-20.806965,-40.64907849,anchieta,ES
29240,-20.63563021,-40.7485429,alfredo chaves,ES
29255,-20.41224693,-40.67663072,marechal floriano,ES
29258,-20.49194,-40.77056,araguaia,ES
29260,-20.36250074,-40.66026223,domingos martins,ES
29263,-20.38105304,-40.62082396,isabel,ES
29273,-20.34018314,-40.73167973,domingos martins,ES
29278,-20.38042424,-41.02173225,arace,ES
29280,-20.79400834,-40.81069314,iconha,ES
29285,-20.8405535,-40.73199543,piuma,ES
29290,-20.86348922,-40.93594762,rio novo do sul,ES
29295,-20.67120937,-41.00946899,vargem alta,ES
29297,-20.70706078,-41.01683131,jacigua,ES
29300,-20.84783086,-41.11837355,cachoeiro de itapemirim,ES
29301,-20.84139691,-41.12829858,cachoeiro de itapemirim,ES
29302,-20.84914427,-41.12964869,cachoeiro de itapemirim,ES
29303,-20.853054,-41.11659038,cachoeiro de itapemirim,ES
29304,-20.85823764,-41.11721959,cachoeiro de itapemirim,ES
29305,-20.85730345,-41.10644779,cachoeiro de itapemirim,ES
29306,-20.85069221,-41.10727725,cachoeiro de itapemirim,ES
29307,-20.84473554,-41.10935778,cachoeiro de itapemirim,ES
29308,-20.84341801,-41.11605752,cachoeiro de itapemirim,ES
29309,-20.838802,-41.11606306,cachoeiro de itapemirim,ES
29310,-20.84463217,-41.14693254,cachoeiro de itapemirim,ES
29311,-20.84694461,-41.14686432,cachoeiro de itapemirim,ES
29312,-20.849301,-41.15385277,cachoeiro de itapemirim,ES
29313,-20.83329949,-41.15487754,cachoeiro de itapemirim,ES
29314,-20.8325925,-41.17376739,cachoeiro de itapemirim,ES
29315,-20.85075684,-41.15037864,cachoeiro de itapemirim,ES
29316,-20.86076878,-41.10278862,cachoeiro de itapemirim,ES
29317,-20.84785117,-41.14111359,cachoeiro de itapemirim,ES
29321,-20.76677019,-41.06092956,vargem grande do soturno,ES
29323,-20.76272909,-41.27160623,pacotuba,ES
29325,-20.72706131,-41.13282502,itaoca,ES
29327,-20.10275653,-40.56264865,burarama,ES
29328,-20.88333,-41.2,corrego dos monos,ES
29329,-20.68770403,-41.20195223,conduru,ES
29330,-20.91011941,-40.79055881,itapemirim,ES
29338,-20.89493922,-40.7790675,itaipava,ES
29345,-21.02949914,-40.81732521,marataizes,ES
29350,-21.10220386,-41.04409415,presidente kennedy,ES
29360,-20.6047212,-41.20458194,castelo,ES
29370,-20.35910519,-41.24709623,conceicao do castelo,ES
29375,-20.33247923,-41.13320004,venda nova do imigrante,ES
29378,-20.336688,-41.1851115,sao joao de vicosa,ES
29380,-20.4635118,-41.41385854,muniz freire,ES
29386,-20.33597291,-41.39048795,muniz freire,ES
29390,-20.34762222,-41.53260124,iuna,ES
29395,-20.233949,-41.50853245,ibatiba,ES
29398,-20.34614719,-41.64174562,irupi,ES
29400,-21.06171922,-41.36313505,mimoso do sul,ES
29420,-19.90043616,-43.99902966,sao jose das torres,ES
29450,-21.15356678,-41.56748569,apiaca,ES
29460,-21.12630847,-41.67441137,bom jesus do norte,ES
29470,-21.02783363,-41.65509103,sao jose do calcado,ES
29475,-20.94611,-41.62,alto calcado,ES
29480,-20.953275,-41.34182623,muqui,ES
29490,-20.91615383,-41.19573318,atilio vivacqua,ES
29500,-20.76277849,-41.53303628,alegre,ES
29510,-19.3989105,-40.0655215,celina,ES
29515,-20.77150566,-41.53560726,cafe,ES
29520,-20.75657825,-41.4597607,rive,ES
29540,-20.53943835,-41.66631138,ibitirama,ES
29550,-20.79176597,-41.39333157,jeronimo monteiro,ES
29560,-20.77287157,-41.6749102,guacui,ES
